timestamp_utc,state,model,variant,colour,count,stock_numbers
2026-09-02 23:36:42 UTC,VIC,Dolphin,Premium,Grey Black,3,8111402;8111408;8111409
2026-09-02 23:36:42 UTC,VIC,Seal,Performance,Atlantis Grey,4,8108796;8108797;8108798;8108799
2026-09-02 23:36:42 UTC,VIC,Seal,Performance,Aurora White,3,8108801;8108802;8108803
2026-09-02 23:36:42 UTC,VIC,Seal,Performance,Shark Grey,1,8107071
2026-09-02 23:36:42 UTC,VIC,Seal,Performance,Thaumas Black,3,8106685;8106687;8107070
2026-09-02 23:36:42 UTC,VIC,Seal,Premium,Atlantis Grey,1,8089406
2026-09-02 23:36:42 UTC,VIC,Seal,Premium,Aurora White,4,8105429;8108877;8108878;8108879
2026-09-02 23:36:42 UTC,VIC,Seal,Premium,Cosmos Black,3,8111421;8111422;8111427
2026-09-02 23:36:42 UTC,VIC,Seal 6 Touring,Premium,Black,1,8102599
2026-09-02 23:36:42 UTC,VIC,Sealion 5,Essential,Atlantis Grey,7,8063575;8063576;8063577;8080988;8080992;8081014;8081032
2026-09-02 23:36:42 UTC,VIC,Sealion 5,Essential,Aurora White,11,8070769;8079650;8079713;8079715;8079718;8079722;8079723;8091475;8105951;8105956;8105957
2026-09-02 23:36:42 UTC,VIC,Sealion 5,Essential,Black,5,8080999;8081005;8096826;8098344;8111414
2026-09-02 23:36:42 UTC,VIC,Sealion 5,Essential,Cosmos Black,3,8080976;8080977;8080979
2026-09-02 23:36:42 UTC,VIC,Sealion 5,Premium,Atlantis Grey,1,8085190
2026-09-02 23:36:42 UTC,VIC,Sealion 6,Essential,Black Brown,19,8071262;8094813;8094815;8094816;8095045;8095053;8095054;8095059;8096040;8096066;8101715;8102587;8111367;8111368;8111369;8111377;8111378;8111379;8111380
2026-09-02 23:36:42 UTC,VIC,Sealion 6,Premium Extended,Arctic White,8,8043853;8106000;8106001;8106003;8106005;8106006;8106019;8107439
2026-09-02 23:36:42 UTC,VIC,Sealion 6,Premium Extended,Cosmos Black,2,8111397;8111398
2026-09-02 23:36:42 UTC,VIC,Sealion 6,Premium Extended,Harbour Grey,9,8105983;8105984;8105985;8105987;8105988;8105989;8105990;8108843;8108939
2026-09-02 23:36:42 UTC,VIC,Sealion 6,Premium Extended,Stone Grey,4,8108834;8108837;8108838;8108891
2026-09-02 23:36:42 UTC,VIC,Sealion 7,Performance,Atlantis Grey,3,8110184;8110189;8111415
2026-09-02 23:36:42 UTC,VIC,Sealion 7,Performance,Aurora White,4,8068937;8108826;8108828;8108829
2026-09-02 23:36:42 UTC,VIC,Sealion 7,Performance,Cosmos Black,7,8068868;8096831;8102037;8108762;8108764;8108765;8108768
2026-09-02 23:36:42 UTC,VIC,Sealion 7,Performance,Shark Grey,1,8107045
2026-09-02 23:36:42 UTC,VIC,Sealion 7,Performance,Thaumas Black,2,8106666;8107050
2026-09-02 23:36:42 UTC,VIC,Sealion 7,Premium,Atlantis Grey,8,8046130;8106036;8106134;8110791;8110793;8110794;8110795;8110831
2026-09-02 23:36:42 UTC,VIC,Sealion 7,Premium,Aurora White,12,8085315;8085357;8085960;8086165;8108857;8109553;8110636;8110637;8110638;8110639;8110640;8110737
2026-09-02 23:36:42 UTC,VIC,Sealion 7,Premium,Cosmos Black,6,8094470;8107039;8110771;8110775;8110776;8110777
2026-09-02 23:36:42 UTC,VIC,Sealion 7,Premium,Thaumas Black,6,8110649;8110650;8110651;8110652;8110653;8110654
2026-09-02 23:36:42 UTC,VIC,Sealion 8,Dynamic AWD,Aurora White,13,8060946;8079775;8079814;8079816;8079817;8079818;8079825;8079903;8079905;8079913;8079948;8079949;8079950
2026-09-02 23:36:42 UTC,VIC,Sealion 8,Dynamic AWD,Black,18,8072264;8079781;8079880;8079882;8079889;8079890;8079894;8079895;8079896;8079899;8079900;8079927;8079940;8079971;8079973;8092250;8098366;8099950
2026-09-02 23:36:42 UTC,VIC,Sealion 8,Dynamic FWD,Aurora White,10,8079992;8080047;8080049;8080050;8080097;8080102;8090680;8091509;8092234;8094302
2026-09-02 23:36:42 UTC,VIC,Sealion 8,Dynamic FWD,Black,9,8080019;8080021;8080022;8080023;8080031;8080138;8110168;8111375;8111654
2026-09-02 23:36:42 UTC,VIC,Sealion 8,Premium AWD,Aurora White,2,8052496;8070805
2026-09-02 23:36:42 UTC,VIC,Sealion 8,Premium AWD,Black,3,8111383;8111384;8111389
2026-09-02 23:36:42 UTC,VIC,Sealion 8,Premium AWD,Cosmos Black,3,8106996;8108207;8111658
2026-09-02 23:36:42 UTC,VIC,Sealion 8,Premium AWD,Ridge Grey,2,8111388;8111392
2026-09-02 23:36:42 UTC,VIC,Shark 6,Dynamic Cab Chassis,Deep Sea Blue,5,8079686;8079687;8079688;8079695;8079696
2026-09-02 23:36:42 UTC,VIC,Shark 6,Dynamic Cab Chassis,Great White,11,8075004;8075058;8075061;8076248;8076252;8076769;8076771;8076777;8078380;8078384;8090624
2026-09-02 23:36:42 UTC,VIC,Shark 6,Dynamic Cab Chassis,Outback Orange,1,8079306
2026-09-02 23:36:42 UTC,VIC,Shark 6,Dynamic Cab Chassis,Thaumas Black,4,8079303;8079307;8079701;8105360
2026-09-02 23:36:42 UTC,VIC,Shark 6,Dynamic Cab Chassis,Tidal Black,11,8075037;8075761;8075774;8079297;8079298;8079299;8079308;8079310;8079313;8079314;8079677
2026-09-02 23:36:42 UTC,WA,Atto 1,Essential,Arctic Blue,4,8095176;8106693;8107117;8111616
2026-09-02 23:36:42 UTC,WA,Atto 1,Essential,Black Grey,6,8109358;8109361;8109431;8109432;8109433;8109500
2026-09-02 23:36:42 UTC,WA,Atto 1,Essential,Cosmos Black,5,8111546;8111547;8111580;8111612;8111613
2026-09-02 23:36:42 UTC,WA,Atto 1,Essential,Pine Lime,5,8111530;8111563;8111564;8111596;8111597
2026-09-02 23:36:42 UTC,WA,Atto 1,Premium,Black Grey,9,8083824;8084002;8084003;8084811;8093034;8093041;8093619;8093622;8093624
2026-09-02 23:36:42 UTC,WA,Atto 1,Premium,Cosmos Black,5,8083805;8091559;8093019;8093021;8093022
2026-09-02 23:36:42 UTC,WA,Atto 2,Premium,Harbour Grey,9,8103758;8103763;8103769;8103832;8103834;8103839;8105159;8105162;8105167
2026-09-02 23:36:42 UTC,WA,Atto 3,Essential,Blue Grey,2,8111697;8111701
2026-09-02 23:36:42 UTC,WA,Dolphin,Essential,Grey Black,23,8093356;8093359;8093361;8093516;8093518;8093521;8096323;8096327;8096375;8096383;8096385;8109317;8109373;8109374;8109386;8109388;8109389;8109390;8109447;8109448;8109516;8109517;8109559
2026-09-02 23:36:42 UTC,WA,Dolphin,Premium,Grey Black,16,8092577;8092581;8093299;8093300;8093303;8093320;8109371;8109372;8109443;8109444;8109445;8109446;8109512;8109513;8109514;8109515
2026-09-02 23:36:42 UTC,WA,Seal,Performance,Atlantis Grey,3,8093284;8093287;8093289
2026-09-02 23:36:42 UTC,WA,Seal,Performance,Aurora White,9,8093496;8093497;8093498;8096346;8096347;8096349;8096350;8109368;8109440
2026-09-02 23:36:42 UTC,WA,Seal,Performance,Cosmos Black,3,8093458;8093460;8096352
2026-09-02 23:36:42 UTC,WA,Seal,Premium,Atlantis Grey,2,8111551;8111585
2026-09-02 23:36:42 UTC,WA,Seal,Premium,Aurora White,6,8093381;8093382;8093383;8093398;8093409;8093410
2026-09-02 23:36:42 UTC,WA,Seal,Premium,Cosmos Black,7,8093455;8093470;8093472;8093473;8093488;8093490;8093495
2026-09-02 23:36:42 UTC,WA,Seal,Premium,Shark Grey,1,8102161
2026-09-02 23:36:42 UTC,WA,Seal 6,Essential,Black,4,8092897;8094597;8095180;8095181
2026-09-02 23:36:42 UTC,WA,Seal 6 Touring,Premium,Arctic White,1,8094599
2026-09-02 23:36:42 UTC,WA,Seal 6 Touring,Premium,Black,9,8087820;8090160;8092573;8094580;8095175;8096164;8096165;8097317;8097318
2026-09-02 23:36:42 UTC,WA,Seal 6 Touring,Premium,Cosmos Black,5,8111542;8111543;8111576;8111577;8111599
2026-09-02 23:36:42 UTC,WA,Sealion 5,Essential,Atlantis Grey,5,8109310;8109382;8109454;8111606;8111607
2026-09-02 23:36:42 UTC,WA,Sealion 5,Essential,Aurora White,3,8109380;8109453;8111604
2026-09-02 23:36:42 UTC,WA,Sealion 5,Essential,Cosmos Black,5,8111537;8111538;8111571;8111572;8111605
2026-09-02 23:36:42 UTC,WA,Sealion 5,Essential,Harbour Grey,4,8049826;8049827;8096301;8109381
2026-09-02 23:36:42 UTC,WA,Sealion 5,Premium,Cosmos Black,3,8111540;8111574;8111696
2026-09-02 23:36:42 UTC,WA,Sealion 6,Dynamic Extended,Arctic White,9,8109328;8109329;8109333;8109400;8109402;8109403;8109408;8109467;8109468
2026-09-02 23:36:42 UTC,WA,Sealion 6,Dynamic Extended,Cosmos Black,3,8111581;8111582;8111614
2026-09-02 23:36:42 UTC,WA,Sealion 6,Dynamic Extended,Stone Grey,4,8109407;8109472;8109473;8109563
2026-09-02 23:36:42 UTC,WA,Sealion 6,Essential,Black Brown,14,8014724;8098425;8098426;8099986;8101106;8101110;8101111;8101521;8101869;8102136;8104680;8104704;8104705;8104711
2026-09-02 23:36:42 UTC,WA,Sealion 6,Premium Extended,Arctic White,11,8104698;8104707;8107954;8109335;8109336;8109409;8109410;8109411;8109476;8109477;8109478
2026-09-02 23:36:42 UTC,WA,Sealion 6,Premium Extended,Cosmos Black,5,8103728;8104693;8104694;8104700;8104710
2026-09-02 23:36:42 UTC,WA,Sealion 6,Premium Extended,Harbour Grey,5,8104690;8104691;8104692;8109331;8109471
2026-09-02 23:36:42 UTC,WA,Sealion 6,Premium Extended,Stone Grey,5,8104662;8104682;8104683;8109404;8109470
2026-09-02 23:36:42 UTC,WA,Sealion 7,Performance,Atlantis Grey,3,8111541;8111575;8111608
2026-09-02 23:36:42 UTC,WA,Sealion 7,Premium,Atlantis Grey,6,8112540;8112542;8112543;8112649;8112652;8112654
2026-09-02 23:36:42 UTC,WA,Sealion 7,Premium,Aurora White,9,8110335;8112597;8112598;8112600;8112602;8112694;8112698;8112782;8112783
2026-09-02 23:36:42 UTC,WA,Sealion 7,Premium,Shark Grey,1,8112733
2026-09-02 23:36:42 UTC,WA,Sealion 7,Premium,Thaumas Black,6,8112614;8112615;8112617;8112723;8112737;8112804
2026-09-02 23:36:42 UTC,WA,Sealion 8,Dynamic AWD,Aurora White,4,8068099;8090853;8090858;8090860
2026-09-02 23:36:42 UTC,WA,Sealion 8,Dynamic AWD,Black,10,8111531;8111532;8111533;8111565;8111566;8111567;8111598;8111600;8111601;8111602
2026-09-02 23:36:42 UTC,WA,Sealion 8,Dynamic AWD,Cosmos Black,6,8090754;8090756;8090784;8090785;8090786;8090842
2026-09-02 23:36:42 UTC,WA,Sealion 8,Dynamic FWD,Aurora White,4,8090835;8111536;8111570;8111603
2026-09-02 23:36:42 UTC,WA,Sealion 8,Dynamic FWD,Black,3,8104599;8111568;8111569
2026-09-02 23:36:42 UTC,WA,Sealion 8,Premium AWD,Aurora White,2,8104640;8104695
2026-09-02 23:36:42 UTC,WA,Sealion 8,Premium AWD,Black,7,8052856;8111544;8111545;8111578;8111579;8111611;8112805
2026-09-02 23:36:42 UTC,WA,Sealion 8,Premium AWD,Cosmos Black,4,8104638;8104639;8104641;8111686
2026-09-02 23:36:42 UTC,WA,Shark 6,Dynamic Cab Chassis,Deep Sea Blue,2,8104588;8104589
2026-09-02 23:36:42 UTC,WA,Shark 6,Dynamic Cab Chassis,Great White,5,8057968;8057972;8057978;8057986;8077216
2026-09-02 23:36:42 UTC,WA,Shark 6,Dynamic Cab Chassis,Thaumas Black,3,8104590;8104591;8104592
2026-09-02 23:36:42 UTC,WA,Shark 6,Dynamic Cab Chassis,Tidal Black,5,8057973;8057974;8057975;8057979;8057994
2026-09-02 23:36:42 UTC,WA,Shark 6,Performance,Deep Sea Blue,4,8092991;8092993;8092994;8101888
2026-09-02 23:36:42 UTC,WA,Shark 6,Performance,Thaumas Black,9,8091577;8094601;8096180;8098447;8100008;8101524;8101891;8101897;8101903
2026-09-02 23:36:42 UTC,WA,Shark 6,Performance,Tidal Black,1,8094574
2026-09-02 23:36:42 UTC,WA,Shark 6,Premium,Deep Sea Blue,15,8110856;8110857;8110898;8110905;8110942;8110943;8110944;8112567;8112573;8112574;8112576;8112679;8112680;8112686;8112748
2026-09-02 23:36:42 UTC,WA,Shark 6,Premium,Great White,13,8080569;8080573;8080574;8087765;8087772;8087778;8087813;8088831;8088866;8112570;8112571;8112584;8112645
2026-09-02 23:36:42 UTC,WA,Shark 6,Premium,Mist Grey,12,8080568;8087752;8088864;8109423;8109425;8109493;8110871;8110873;8110875;8112580;8112687;8112691
2026-09-02 23:36:42 UTC,WA,Shark 6,Premium,Outback Orange,1,8112674
2026-09-02 23:36:42 UTC,WA,Shark 6,Premium,Thaumas Black,11,8110912;8110913;8110945;8110953;8110954;8112560;8112561;8112562;8112671;8112672;8112767
2026-09-02 23:36:42 UTC,WA,Shark 6,Premium,Tidal Black,7,8110917;8110921;8110950;8110951;8110955;8110956;8110957
2026-09-03 01:27:22 UTC,ACT,Atto 1,Essential,Black Grey,17,8047155;8081951;8081958;8081963;8081965;8086650;8087372;8087373;8087375;8087546;8087547;8087548;8091585;8095762;8100062;8100645;8103157
2026-09-03 01:27:22 UTC,ACT,Atto 1,Premium,Black Grey,8,8104121;8104379;8106181;8106182;8106184;8106253;8109175;8109176
2026-09-03 01:27:22 UTC,ACT,Atto 2,Premium,Black,6,8104497;8104498;8104500;8106202;8106257;8106259
2026-09-03 01:27:22 UTC,ACT,Dolphin,Essential,Atlantis Grey,1,8108982
2026-09-03 01:27:22 UTC,ACT,Dolphin,Essential,Grey Black,2,8104164;8108976
2026-09-03 01:27:22 UTC,ACT,Dolphin,Essential,Harbour Grey,2,8108971;8108972
2026-09-03 01:27:22 UTC,ACT,Dolphin,Essential,Ski White,1,8108978
2026-09-03 01:27:22 UTC,ACT,Dolphin,Premium,Harbour Grey,3,8106720;8109142;8109143
2026-09-03 01:27:22 UTC,ACT,Dolphin,Premium,Ski White,2,8102874;8108994
2026-09-03 01:27:22 UTC,ACT,Seal,Performance,Aurora White,3,8102213;8102968;8103411
2026-09-03 01:27:22 UTC,ACT,Seal,Performance,Shark Grey,2,8104263;8104265
2026-09-03 01:27:22 UTC,ACT,Seal,Performance,Thaumas Black,2,8103936;8103937
2026-09-03 01:27:22 UTC,ACT,Seal,Premium,Atlantis Grey,1,8103926
2026-09-03 01:27:22 UTC,ACT,Seal,Premium,Thaumas Black,2,8108356;8108357
2026-09-03 01:27:22 UTC,ACT,Sealion 5,Essential,Black,6,8104097;8104098;8104102;8104103;8104108;8109616
2026-09-03 01:27:22 UTC,ACT,Sealion 5,Essential,Harbour Grey,3,8104469;8104470;8104471
2026-09-03 01:27:22 UTC,ACT,Sealion 6,Dynamic Extended,Black,8,8097338;8100631;8100633;8100634;8101573;8104189;8104190;8104192
2026-09-03 01:27:22 UTC,ACT,Sealion 6,Essential,Black Brown,11,8049056;8091608;8091609;8091610;8092846;8104137;8104142;8104144;8104147;8104148;8104149
2026-09-03 01:27:22 UTC,ACT,Sealion 6,Essential,Harbour Grey,1,8104130
2026-09-03 01:27:22 UTC,ACT,Sealion 6,Premium Extended,Black,7,8104416;8104417;8104419;8108986;8108987;8108988;8109002
2026-09-03 01:27:22 UTC,ACT,Sealion 6,Premium Extended,Harbour Grey,5,8097623;8099330;8109011;8109013;8109014
2026-09-03 01:27:22 UTC,ACT,Sealion 7,Performance,Shark Grey,3,8103536;8103537;8103538
2026-09-03 01:27:22 UTC,ACT,Sealion 7,Performance,Thaumas Black,3,8109189;8109190;8109191
2026-09-03 01:27:22 UTC,ACT,Sealion 7,Premium,Shark Grey,1,8111187
2026-09-03 01:27:22 UTC,ACT,Sealion 8,Dynamic AWD,Black,19,8082005;8082006;8082075;8082076;8082105;8082106;8082120;8082132;8082133;8082141;8082144;8082145;8082146;8082147;8087407;8087408;8087410;8087416;8087417
2026-09-03 01:27:22 UTC,ACT,Sealion 8,Dynamic FWD,Black,9,8077120;8077121;8078425;8082154;8082171;8082174;8096183;8102965;8108271
2026-09-03 01:27:22 UTC,ACT,Sealion 8,Premium AWD,Black,4,8104241;8105496;8106703;8109619
2026-09-03 01:27:22 UTC,ACT,Shark 6,Dynamic Cab Chassis,Thaumas Black,6,8080185;8086637;8089904;8090715;8096843;8096844
2026-09-03 01:27:22 UTC,ACT,Shark 6,Premium,Deep Sea Blue,2,8110974;8110987
2026-09-03 01:27:22 UTC,NSW,Atto 1,Essential,Black Grey,14,8073917;8075145;8083933;8086640;8087362;8087368;8087369;8087370;8090731;8092044;8096230;8111293;8111294;8111295
2026-09-03 01:27:22 UTC,NSW,Atto 1,Premium,Black Grey,13,8070597;8105641;8106166;8106167;8106169;8106172;8106250;8106252;8109027;8109151;8109159;8111363;8111364
2026-09-03 01:27:22 UTC,NSW,Atto 2,Dynamic,Harbour Grey,5,8111326;8111327;8111328;8111329;8111330
2026-09-03 01:27:22 UTC,NSW,Atto 2,Premium,Black,6,8104475;8104476;8104477;8106264;8106271;8106272
2026-09-03 01:27:22 UTC,NSW,Atto 3,Essential,Black,1,8110398
2026-09-03 01:27:22 UTC,NSW,Atto 3,Essential,Harbour Grey,1,8102639
2026-09-03 01:27:22 UTC,NSW,Atto 3,Premium,Harbour Grey,1,8080364
2026-09-03 01:27:22 UTC,NSW,Dolphin,Essential,Grey Black,2,8110365;8111710
2026-09-03 01:27:22 UTC,NSW,Dolphin,Essential,Harbour Grey,3,8108968;8108969;8108970
2026-09-03 01:27:22 UTC,NSW,Dolphin,Essential,Ski White,1,8111305
2026-09-03 01:27:22 UTC,NSW,Dolphin,Premium,Atlantis Grey,3,8111348;8111349;8111350
2026-09-03 01:27:22 UTC,NSW,Dolphin,Premium,Ski White,2,8111331;8111332
2026-09-03 01:27:22 UTC,NSW,Seal,Performance,Aurora White,4,8088881;8090726;8091584;8098911
2026-09-03 01:27:22 UTC,NSW,Seal,Performance,Shark Grey,1,8072369
2026-09-03 01:27:22 UTC,NSW,Seal,Performance,Thaumas Black,4,8103927;8103929;8103930;8103932
2026-09-03 01:27:22 UTC,NSW,Seal,Premium,Aurora White,3,8110034;8110036;8110037
2026-09-03 01:27:22 UTC,NSW,Seal,Premium,Thaumas Black,5,8103914;8103918;8103920;8110057;8110060
2026-09-03 01:27:22 UTC,NSW,Seal 6,Essential,Black,1,8088137
2026-09-03 01:27:22 UTC,NSW,Seal 6 Touring,Premium,Black,1,8083525
2026-09-03 01:27:22 UTC,NSW,Sealion 5,Essential,Black,9,8102814;8102817;8104095;8104096;8104107;8111297;8111298;8111299;8111300
2026-09-03 01:27:22 UTC,NSW,Sealion 5,Essential,Harbour Grey,1,8111354
2026-09-03 01:27:22 UTC,NSW,Sealion 6,Dynamic Extended,Black,3,8104201;8104203;8104204
2026-09-03 01:27:22 UTC,NSW,Sealion 6,Essential,Black Brown,15,8043884;8069569;8082060;8090946;8090947;8090948;8092840;8092841;8092842;8104132;8104133;8104134;8104140;8104141;8104145
2026-09-03 01:27:22 UTC,NSW,Sealion 6,Essential,Harbour Grey,3,8104125;8111301;8111302
2026-09-03 01:27:22 UTC,NSW,Sealion 6,Premium Extended,Black,9,8089817;8104412;8104413;8104414;8108983;8108985;8109005;8111347;8111355
2026-09-03 01:27:22 UTC,NSW,Sealion 6,Premium Extended,Harbour Grey,3,8109017;8109018;8109020
2026-09-03 01:27:22 UTC,NSW,Sealion 7,Performance,Shark Grey,3,8103175;8103176;8103177
2026-09-03 01:27:22 UTC,NSW,Sealion 7,Performance,Thaumas Black,3,8109180;8109181;8109182
2026-09-03 01:27:22 UTC,NSW,Sealion 7,Premium,Aurora White,6,8111106;8111108;8111109;8111717;8111718;8111719
2026-09-03 01:27:22 UTC,NSW,Sealion 7,Premium,Shark Grey,6,8111141;8111143;8111145;8111146;8111155;8111163
2026-09-03 01:27:22 UTC,NSW,Sealion 7,Premium,Thaumas Black,12,8111007;8111010;8111011;8111013;8111014;8111016;8111020;8111022;8111030;8111039;8111052;8111098
2026-09-03 01:27:22 UTC,NSW,Sealion 8,Dynamic AWD,Black,14,8080243;8082074;8082077;8082107;8082128;8087440;8087469;8087470;8087471;8098937;8111320;8111322;8111323;8111324
2026-09-03 01:27:22 UTC,NSW,Sealion 8,Dynamic FWD,Black,14,8068425;8068434;8070851;8076932;8076939;8080258;8082153;8082162;8111288;8111289;8111290;8111306;8111307;8111308
2026-09-03 01:27:22 UTC,NSW,Sealion 8,Premium AWD,Black,13,8111309;8111310;8111312;8111313;8111314;8111316;8111317;8111318;8111340;8111341;8111343;8111344;8111714
2026-09-03 01:27:22 UTC,NSW,Shark 6,Dynamic Cab Chassis,Thaumas Black,5,8075068;8080218;8080219;8080222;8080223
2026-09-03 01:27:22 UTC,NSW,Shark 6,Performance,Thaumas Black,2,8111365;8111366
2026-09-03 01:27:22 UTC,NSW,Shark 6,Premium,Deep Sea Blue,6,8109115;8110986;8110988;8110992;8110998;8110999
2026-09-03 01:27:22 UTC,NT,Atto 1,Essential,Black Grey,1,8093540
2026-09-03 01:27:22 UTC,NT,Atto 2,Premium,Harbour Grey,1,8097746
2026-09-03 01:27:22 UTC,NT,Atto 3,Premium,Black,2,8062795;8068550
2026-09-03 01:27:22 UTC,NT,Atto 3,Premium,Harbour Grey,1,8066401
2026-09-03 01:27:22 UTC,NT,Dolphin,Premium,Harbour Grey,2,8064373;8064381
2026-09-03 01:27:22 UTC,NT,Seal,Dynamic,Aurora White,1,8065490
2026-09-03 01:27:22 UTC,NT,Sealion 5,Essential,Harbour Grey,1,8068533
2026-09-03 01:27:22 UTC,NT,Sealion 5,Premium,Black,2,8084179;8095935
2026-09-03 01:27:22 UTC,NT,Sealion 7,Premium,Thaumas Black,1,8091665
2026-09-03 01:27:22 UTC,NT,Sealion 8,Dynamic AWD,Black,2,8066841;8066842
2026-09-03 01:27:22 UTC,NT,Sealion 8,Dynamic FWD,Black,2,8065503;8066834
2026-09-03 01:27:22 UTC,QLD,Atto 1,Essential,Black Grey,28,8073379;8075748;8077357;8077358;8077597;8077601;8078799;8080778;8080779;8080784;8080785;8080803;8080804;8080889;8084675;8088388;8088479;8088480;8088481;8088482;8089968;8091297;8092138;8097915;8099858;8101981;8101982;8106547
2026-09-03 01:27:22 UTC,QLD,Atto 1,Premium,Black Grey,13,8100302;8101182;8105698;8105701;8105703;8105733;8105736;8105737;8111431;8111432;8111437;8111438;8111440
2026-09-03 01:27:22 UTC,QLD,Atto 2,Dynamic,Black,4,8100339;8100341;8100342;8110125
2026-09-03 01:27:22 UTC,QLD,Atto 2,Dynamic,Harbour Grey,6,8104527;8104528;8104529;8108404;8108421;8108422
2026-09-03 01:27:22 UTC,QLD,Atto 2,Dynamic,Ski White,4,8101205;8101776;8101984;8107227
2026-09-03 01:27:22 UTC,QLD,Atto 2,Premium,Black,10,8093961;8093964;8093965;8093972;8095962;8095963;8097925;8108096;8108406;8108407
2026-09-03 01:27:22 UTC,QLD,Atto 2,Premium,Harbour Grey,5,8100393;8100547;8101184;8101185;8105778
2026-09-03 01:27:22 UTC,QLD,Atto 2,Premium,Ski White,1,8104895
2026-09-03 01:27:22 UTC,QLD,Atto 3,Essential,Ski White,1,8104557
2026-09-03 01:27:22 UTC,QLD,Atto 3,Essential MY25,Harbour Grey,2,8108160;8108161
2026-09-03 01:27:22 UTC,QLD,Dolphin,Essential,Grey Black,3,8108743;8108744;8111454
2026-09-03 01:27:22 UTC,QLD,Dolphin,Essential,Harbour Grey,6,8100153;8100155;8100156;8100157;8100160;8100175
2026-09-03 01:27:22 UTC,QLD,Dolphin,Essential,Ski White,3,8100173;8100174;8100183
2026-09-03 01:27:22 UTC,QLD,Dolphin,Premium,Atlantis Grey,6,8103384;8103686;8103687;8103688;8103695;8110149
2026-09-03 01:27:22 UTC,QLD,Dolphin,Premium,Harbour Grey,3,8097166;8097168;8104819
2026-09-03 01:27:22 UTC,QLD,Dolphin,Premium,Ski White,6,8095371;8095413;8096025;8096026;8097159;8111637
2026-09-03 01:27:22 UTC,QLD,Seal,Performance,Aurora White,3,8080886;8100362;8100364
2026-09-03 01:27:22 UTC,QLD,Seal,Premium,Aurora White,3,8111442;8111443;8111460
2026-09-03 01:27:22 UTC,QLD,Seal,Premium,Shark Grey,1,8111467
2026-09-03 01:27:22 UTC,QLD,Seal 6 Touring,Premium,Black,6,8100316;8100318;8100334;8100335;8105743;8105747
2026-09-03 01:27:22 UTC,QLD,Sealion 5,Essential,Black,10,8088445;8096760;8100099;8100143;8105666;8105841;8106917;8106920;8111456;8111457
2026-09-03 01:27:22 UTC,QLD,Sealion 5,Essential,Harbour Grey,4,8104814;8104967;8105839;8105840
2026-09-03 01:27:22 UTC,QLD,Sealion 5,Premium,Harbour Grey,3,8111433;8111434;8111435
2026-09-03 01:27:22 UTC,QLD,Sealion 6,Dynamic Extended,Black,5,8090558;8100543;8106933;8110126;8110127
2026-09-03 01:27:22 UTC,QLD,Sealion 6,Essential,Black Brown,9,8099862;8101983;8104739;8104763;8104764;8104769;8105658;8105750;8105756
2026-09-03 01:27:22 UTC,QLD,Sealion 6,Essential,Harbour Grey,4,8104734;8104735;8104736;8104737
2026-09-03 01:27:22 UTC,QLD,Sealion 6,Premium Extended,Black,13,8078764;8078783;8080863;8104840;8105827;8105829;8108431;8108433;8108435;8108546;8108547;8108549;8110086
2026-09-03 01:27:22 UTC,QLD,Sealion 6,Premium Extended,Harbour Grey,4,8108533;8108536;8108537;8108538
2026-09-03 01:27:22 UTC,QLD,Sealion 7,Performance,Aurora White,4,8110587;8110589;8110590;8110604
2026-09-03 01:27:22 UTC,QLD,Sealion 7,Performance,Shark Grey,2,8107249;8107250
2026-09-03 01:27:22 UTC,QLD,Sealion 7,Performance,Thaumas Black,7,8105764;8105766;8105768;8107240;8107252;8107253;8110152
2026-09-03 01:27:22 UTC,QLD,Sealion 7,Premium,Aurora White,6,8110132;8110560;8110561;8110563;8111633;8111634
2026-09-03 01:27:22 UTC,QLD,Sealion 7,Premium,Shark Grey,7,8105887;8108735;8108737;8108738;8110139;8110140;8111642
2026-09-03 01:27:22 UTC,QLD,Sealion 7,Premium,Thaumas Black,13,8108589;8108592;8108594;8108595;8110136;8110572;8110574;8110575;8111640;8111644;8111646;8112533;8112534
